DE0043	A1	A1-02	基础连接/介词/副词	aus	Präposition	从……出来；来自			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0044	A1	A1-02	基础连接/介词/副词	bei	Präposition	在……处；在……期间			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0045	A1	A1-02	基础连接/介词/副词	bis	Präposition	直到			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0046	A1	A1-02	基础连接/介词/副词	bitte	Partikel	请；不用谢			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0047	A1	A1-02	基础连接/介词/副词	da	Adverb	那里；这儿			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0048	A1	A1-02	基础连接/介词/副词	danke	Partikel	谢谢			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0049	A1	A1-02	基础连接/介词/副词	denn	Konnektor	因为			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0050	A1	A1-02	基础连接/介词/副词	dort	Adverb	那里			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0051	A1	A1-02	基础连接/介词/副词	früh	Adverb/Adj.	早；早的			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0052	A1	A1-02	基础连接/介词/副词	für	Präposition	为了；给			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0053	A1	A1-02	基础连接/介词/副词	gegen	Präposition	反对；大约；朝			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0054	A1	A1-02	基础连接/介词/副词	geradeaus	Adverb	直走			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0055	A1	A1-02	基础连接/介词/副词	gestern	Adverb	昨天			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0056	A1	A1-02	基础连接/介词/副词	heute	Adverb	今天			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0057	A1	A1-02	基础连接/介词/副词	hier	Adverb	这里			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0058	A1	A1-02	基础连接/介词/副词	hinten	Adverb	后面			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0059	A1	A1-02	基础连接/介词/副词	hinter	Präposition	在……后面			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0060	A1	A1-02	基础连接/介词/副词	immer	Adverb	总是			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0061	A1	A1-02	基础连接/介词/副词	in	Präposition	在……里面；到……里			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0062	A1	A1-02	基础连接/介词/副词	ja	Partikel	是；对			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0063	A1	A1-02	基础连接/介词/副词	jetzt	Adverb	现在			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0064	A1	A1-02	基础连接/介词/副词	links	Adverb	左边			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0065	A1	A1-02	基础连接/介词/副词	manchmal	Adverb	有时候			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0066	A1	A1-02	基础连接/介词/副词	mit	Präposition	和；用；带有			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0067	A1	A1-02	基础连接/介词/副词	morgen	Adverb	明天			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0068	A1	A1-02	基础连接/介词/副词	nach	Präposition	去；在……之后			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0069	A1	A1-02	基础连接/介词/副词	neben	Präposition	在……旁边			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0070	A1	A1-02	基础连接/介词/副词	nein	Partikel	不；不是			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0071	A1	A1-02	基础连接/介词/副词	nie	Adverb	从不			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0072	A1	A1-02	基础连接/介词/副词	noch	Adverb	还；仍然			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0073	A1	A1-02	基础连接/介词/副词	nur	Adverb	只；仅仅			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0074	A1	A1-02	基础连接/介词/副词	oben	Adverb	上面			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0075	A1	A1-02	基础连接/介词/副词	oder	Konnektor	或者			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0076	A1	A1-02	基础连接/介词/副词	oft	Adverb	经常			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0077	A1	A1-02	基础连接/介词/副词	ohne	Präposition	没有；不带			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0078	A1	A1-02	基础连接/介词/副词	rechts	Adverb	右边			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0079	A1	A1-02	基础连接/介词/副词	schon	Adverb	已经			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0080	A1	A1-02	基础连接/介词/副词	sehr	Adverb	很；非常			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0081	A1	A1-02	基础连接/介词/副词	spät	Adverb/Adj.	晚；迟的			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0082	A1	A1-02	基础连接/介词/副词	später	Adverb	之后			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0083	A1	A1-02	基础连接/介词/副词	um	Präposition	在……点；围绕			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0084	A1	A1-02	基础连接/介词/副词	und	Konnektor	和			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0085	A1	A1-02	基础连接/介词/副词	unten	Adverb	下面			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0086	A1	A1-02	基础连接/介词/副词	unter	Präposition	在……下面			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0087	A1	A1-02	基础连接/介词/副词	von	Präposition	从；属于			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0088	A1	A1-02	基础连接/介词/副词	vor	Präposition	在……前；……以前			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0089	A1	A1-02	基础连接/介词/副词	vorn	Adverb	前面			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0090	A1	A1-02	基础连接/介词/副词	weil	Konnektor	因为			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0091	A1	A1-02	基础连接/介词/副词	wenn	Konnektor	如果；当……时			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0092	A1	A1-02	基础连接/介词/副词	wieder	Adverb	又；再次			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0093	A1	A1-02	基础连接/介词/副词	zu	Präposition	去；到			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0094	A1	A1-02	基础连接/介词/副词	zwischen	Präposition	在……之间			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0095	A1	A1-02	基础连接/介词/副词	über	Präposition	在……上方；关于			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0096	A1	A1-02	基础连接/介词/副词	übermorgen	Adverb	后天			单词	2	de::A1::基础连接_介词_副词	保留：筛掉自动拼接问题后保留	未开始
DE0097	A1	A1-03	基础动词	antworten	Verb	回答			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0098	A1	A1-03	基础动词	arbeiten	Verb	工作			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0099	A1	A1-03	基础动词	bezahlen	Verb	付款			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0100	A1	A1-03	基础动词	brauchen	Verb	需要			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0101	A1	A1-03	基础动词	bringen	Verb	带来			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0102	A1	A1-03	基础动词	denken	Verb	想；认为			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0103	A1	A1-03	基础动词	duschen	Verb	洗澡			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0104	A1	A1-03	基础动词	dürfen	Modalverb	可以；被允许			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0105	A1	A1-03	基础动词	essen	Verb	吃			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0106	A1	A1-03	基础动词	fahren	Verb	乘车；驾驶			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0107	A1	A1-03	基础动词	finden	Verb	找到			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0108	A1	A1-03	基础动词	fragen	Verb	问			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0109	A1	A1-03	基础动词	frühstücken	Verb	吃早饭			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0110	A1	A1-03	基础动词	geben	Verb	给；有			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0111	A1	A1-03	基础动词	gehen	Verb	去；走			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0112	A1	A1-03	基础动词	glauben	Verb	相信；认为			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0113	A1	A1-03	基础动词	haben	Verb	有			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0114	A1	A1-03	基础动词	heißen	Verb	叫做			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0115	A1	A1-03	基础动词	helfen	Verb	帮助			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0116	A1	A1-03	基础动词	hören	Verb	听			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0117	A1	A1-03	基础动词	kaufen	Verb	买			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0118	A1	A1-03	基础动词	kennen	Verb	认识；熟悉			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0119	A1	A1-03	基础动词	kochen	Verb	做饭			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0120	A1	A1-03	基础动词	kommen	Verb	来			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0121	A1	A1-03	基础动词	können	Modalverb	能够；会			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0122	A1	A1-03	基础动词	laufen	Verb	跑；走			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0123	A1	A1-03	基础动词	lernen	Verb	学习			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0124	A1	A1-03	基础动词	lesen	Verb	读			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0125	A1	A1-03	基础动词	lieben	Verb	爱			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0126	A1	A1-03	基础动词	liegen	Verb	躺；位于			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0127	A1	A1-03	基础动词	machen	Verb	做			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0128	A1	A1-03	基础动词	möchten	Modalverb	想要			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0129	A1	A1-03	基础动词	mögen	Verb	喜欢			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0130	A1	A1-03	基础动词	müssen	Modalverb	必须			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0131	A1	A1-03	基础动词	nehmen	Verb	拿；乘坐；吃药			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0132	A1	A1-03	基础动词	putzen	Verb	打扫；刷			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0133	A1	A1-03	基础动词	sagen	Verb	说			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0134	A1	A1-03	基础动词	schlafen	Verb	睡觉			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0135	A1	A1-03	基础动词	schließen	Verb	关闭			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0136	A1	A1-03	基础动词	schreiben	Verb	写			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0137	A1	A1-03	基础动词	sehen	Verb	看见			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0138	A1	A1-03	基础动词	sitzen	Verb	坐			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0139	A1	A1-03	基础动词	sollen	Modalverb	应该；被要求			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0140	A1	A1-03	基础动词	spielen	Verb	玩；演奏			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0141	A1	A1-03	基础动词	sprechen	Verb	说；讲			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0142	A1	A1-03	基础动词	stehen	Verb	站；位于			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0143	A1	A1-03	基础动词	suchen	Verb	寻找			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0144	A1	A1-03	基础动词	trinken	Verb	喝			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0145	A1	A1-03	基础动词	verstehen	Verb	理解			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0146	A1	A1-03	基础动词	warten	Verb	等待			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0147	A1	A1-03	基础动词	waschen	Verb	洗			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0148	A1	A1-03	基础动词	werden	Verb	变成；将要			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0149	A1	A1-03	基础动词	wissen	Verb	知道			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0150	A1	A1-03	基础动词	wohnen	Verb	居住			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0151	A1	A1-03	基础动词	wollen	Modalverb	想要			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0152	A1	A1-03	基础动词	zeigen	Verb	展示；指路			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0153	A1	A1-03	基础动词	öffnen	Verb	打开			单词	2	de::A1::基础动词	保留：筛掉自动拼接问题后保留	未开始
DE0154	A1	A1-04	个人信息/家庭	alt	Adj.	老的；旧的			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0155	A1	A1-04	个人信息/家庭	das Alter	Nomen	年龄			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0156	A1	A1-04	个人信息/家庭	das Kind	Nomen	孩子			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0157	A1	A1-04	个人信息/家庭	das Land	Nomen	国家			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0158	A1	A1-04	个人信息/家庭	der Bruder	Nomen	兄弟			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0159	A1	A1-04	个人信息/家庭	der Cousin	Nomen	堂/表兄弟			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0160	A1	A1-04	个人信息/家庭	der Freund	Nomen	朋友；男朋友			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0161	A1	A1-04	个人信息/家庭	der Geburtstag	Nomen	生日			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0162	A1	A1-04	个人信息/家庭	der Großvater	Nomen	祖父；外祖父			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0163	A1	A1-04	个人信息/家庭	der Mann	Nomen	男人；丈夫			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0164	A1	A1-04	个人信息/家庭	der Nachbar	Nomen	邻居			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0165	A1	A1-04	个人信息/家庭	der Nachname	Nomen	姓			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0166	A1	A1-04	个人信息/家庭	der Name	Nomen	名字			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0167	A1	A1-04	个人信息/家庭	der Onkel	Nomen	叔叔；舅舅			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0168	A1	A1-04	个人信息/家庭	der Opa	Nomen	爷爷；外公			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0169	A1	A1-04	个人信息/家庭	der Ort	Nomen	地点；小镇			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0170	A1	A1-04	个人信息/家庭	der Sohn	Nomen	儿子			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0171	A1	A1-04	个人信息/家庭	der Vater	Nomen	父亲			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0172	A1	A1-04	个人信息/家庭	der Vorname	Nomen	名			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0173	A1	A1-04	个人信息/家庭	die Adresse	Nomen	地址			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0174	A1	A1-04	个人信息/家庭	die Cousine	Nomen	堂/表姐妹			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0175	A1	A1-04	个人信息/家庭	die E-Mail	Nomen	电子邮件			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0176	A1	A1-04	个人信息/家庭	die Eltern	Nomen	父母			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0177	A1	A1-04	个人信息/家庭	die Familie	Nomen	家庭			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0178	A1	A1-04	个人信息/家庭	die Frau	Nomen	女人；妻子			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0179	A1	A1-04	个人信息/家庭	die Freundin	Nomen	朋友；女朋友			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0180	A1	A1-04	个人信息/家庭	die Geschwister	Nomen	兄弟姐妹			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0181	A1	A1-04	个人信息/家庭	die Großmutter	Nomen	祖母；外祖母			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0182	A1	A1-04	个人信息/家庭	die Mutter	Nomen	母亲			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0183	A1	A1-04	个人信息/家庭	die Muttersprache	Nomen	母语			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
DE0184	A1	A1-04	个人信息/家庭	die Nachbarin	Nomen	女邻居			单词	2	de::A1::个人信息_家庭	保留：筛掉自动拼接问题后保留	未开始
